522,581,561,504,526,514,530,654,546,551,529,599,558,559,554,1019,1
522,581,561,505,526,514,531,664,553,542,532,567,562,558,552,1019,1
524,586,564,506,574,519,534,667,541,551,535,565,561,549,553,1019,1
541,559,525,504,520,523,534,668,538,543,532,547,542,545,552,1019,1
519,582,547,501,539,532,538,673,536,554,536,542,540,546,558,1019,1
515,572,551,500,569,525,539,671,535,540,531,541,536,535,546,1019,1
515,575,556,499,570,525,539,671,534,535,529,546,529,526,548,1019,1
516,580,561,505,530,529,541,673,533,535,526,539,529,527,549,1019,1
545,595,574,514,541,553,547,676,533,537,529,546,533,524,547,1019,1
556,594,576,512,531,537,549,676,532,539,529,537,538,529,546,1019,1
560,588,569,508,534,534,547,674,533,547,537,535,538,526,550,1019,1
532,580,561,505,526,532,546,676,534,539,542,552,539,530,547,1019,1
554,578,559,504,533,543,546,674,535,560,549,550,543,529,544,1019,1
555,578,559,504,542,538,541,674,533,544,539,548,528,526,543,1019,1
557,573,554,504,517,532,541,669,532,535,534,549,530,522,540,1019,1
558,577,557,507,519,532,540,672,530,531,526,549,529,521,539,1019,1
558,577,558,507,541,530,540,669,530,531,525,548,530,521,539,1019,1
557,569,548,506,519,524,539,672,530,533,524,547,531,519,538,1019,1
558,578,556,506,515,524,539,669,530,531,522,543,528,521,538,1019,1
557,579,559,505,515,528,537,671,529,531,522,545,529,518,538,1019,1
556,571,549,504,514,527,536,667,529,530,520,544,534,523,537,1019,1
556,574,552,504,515,523,537,669,528,533,524,543,542,525,537,1020,1
556,575,556,507,527,523,538,669,528,533,522,542,530,527,537,1020,1
556,586,569,506,531,523,538,668,528,533,525,541,536,525,536,1019,1
556,586,562,506,529,521,537,669,527,532,522,541,535,528,536,1020,1
555,576,557,504,520,520,536,666,527,531,525,541,535,525,536,1020,1
555,558,537,504,520,519,535,668,527,531,521,542,534,527,535,1019,1
555,558,537,503,520,519,535,665,527,530,524,543,534,524,536,1020,1
555,564,543,502,518,518,535,668,527,530,521,544,532,524,536,1020,1
555,580,561,502,518,518,534,665,527,530,523,541,533,523,535,1020,1
555,577,557,502,519,517,534,668,527,531,521,541,532,522,535,1019,1
555,579,563,502,521,517,534,665,526,530,522,543,531,523,536,1019,1
555,576,556,502,522,517,534,668,526,530,521,543,533,522,538,1020,1
555,581,560,502,525,518,535,666,527,530,520,542,533,526,540,1019,1
555,579,558,501,521,518,535,667,527,530,521,542,531,520,539,1020,1
555,578,558,501,517,517,534,665,527,529,519,543,526,521,536,1019,1
555,580,560,501,520,513,533,665,526,529,521,544,526,517,541,1020,1
556,582,562,501,522,513,534,666,526,529,519,549,530,523,541,1019,1
558,585,565,504,522,514,536,665,526,534,525,547,531,523,539,1019,1
558,586,565,503,521,517,540,669,527,541,527,551,531,523,541,1019,1
561,581,561,503,521,516,538,669,526,534,530,556,530,520,542,1019,1
559,583,562,507,523,523,540,670,527,537,526,540,528,521,551,1019,1
558,588,571,503,525,518,536,667,529,537,529,548,534,523,542,1019,1
559,584,567,522,569,525,544,679,529,536,528,543,546,531,539,1019,1
524,597,566,568,587,520,540,671,529,553,539,558,535,528,544,1020,1
546,597,576,523,625,519,540,675,530,557,544,567,535,525,542,1019,1
519,603,581,510,551,524,543,672,531,584,561,571,545,535,547,1019,1
537,580,556,549,520,524,544,675,706,541,544,591,544,534,542,1019,1
530,596,561,509,538,526,546,672,695,542,536,649,535,531,557,1020,1
541,568,543,514,558,522,550,686,774,556,542,743,538,531,540,1020,1
541,568,543,513,565,520,551,686,815,555,539,618,561,567,546,1020,1
540,566,541,509,583,517,547,678,823,537,535,613,544,546,541,1020,1
539,566,540,515,585,517,545,681,837,537,533,630,546,547,542,1019,1
539,564,540,510,551,518,547,672,835,552,532,616,536,536,547,1019,1
539,566,542,518,531,517,543,681,840,538,533,607,552,543,540,1019,1
539,566,543,507,602,518,532,666,835,568,530,608,543,539,536,1019,1
539,604,582,531,573,513,533,670,833,530,524,576,580,559,534,1019,1
530,599,578,515,550,536,527,659,830,527,523,572,576,560,533,1020,1
539,600,579,512,551,527,529,665,830,537,524,590,585,569,533,1020,1
538,599,577,507,551,522,528,659,828,532,521,567,559,557,533,1019,1
534,599,577,506,553,520,527,663,826,541,523,582,550,546,532,1019,1
535,599,577,506,556,522,528,659,830,532,521,580,554,549,532,1019,1
535,598,575,507,554,516,529,662,826,526,522,602,556,546,531,1020,1
527,597,574,506,592,515,526,659,831,533,524,604,610,583,531,1019,1
534,594,573,504,578,509,526,657,826,532,519,562,584,571,530,1019,1
533,590,570,515,558,515,523,657,831,526,516,564,564,565,530,1020,1
533,595,573,510,557,511,526,656,826,527,520,564,567,560,530,1020,1
533,595,572,548,555,516,524,659,831,527,518,565,568,562,530,1020,1
534,595,572,528,545,510,523,654,827,527,521,570,568,559,530,1019,1
532,594,572,506,552,527,523,660,830,529,520,569,568,560,530,1019,1
534,594,572,504,556,515,522,654,826,528,521,561,568,558,530,1020,1
534,594,571,502,559,542,525,661,827,529,520,568,568,557,529,1020,1
534,590,567,502,571,517,525,657,826,528,521,568,569,559,530,1020,1
533,592,569,502,575,511,525,662,825,526,519,607,573,561,529,1019,1
535,594,571,503,534,512,523,656,827,526,514,564,578,567,529,1019,1
534,593,571,503,535,508,524,659,824,526,517,577,579,565,529,1020,1
534,592,570,502,542,510,523,657,829,527,515,575,577,570,529,1019,1
535,592,570,502,542,511,523,657,825,526,518,580,598,578,529,1019,1
534,592,570,502,574,514,522,657,830,525,515,575,599,587,529,1019,1
534,591,568,501,534,510,523,654,825,527,523,594,593,582,529,1020,1
534,591,569,501,540,514,523,659,831,527,515,572,590,584,529,1019,1
530,592,569,499,648,525,523,655,827,530,520,561,591,581,529,1019,1
534,592,569,498,529,515,524,660,830,526,516,560,593,585,529,1019,1
534,592,569,499,537,509,522,653,826,525,519,563,598,585,529,1019,1
522,591,569,499,540,508,524,661,828,529,520,570,595,586,529,1019,1
520,591,569,498,569,503,523,654,825,526,520,570,600,588,528,1020,1
520,591,568,498,537,502,521,659,824,527,516,554,604,589,528,1019,1
520,591,569,498,534,503,523,655,825,526,517,560,603,593,528,1019,1
534,590,568,498,533,505,521,659,823,527,518,565,587,582,528,1019,1
534,590,568,498,575,506,521,655,827,526,517,577,591,585,528,1020,1
534,590,568,497,612,505,521,656,823,527,519,566,592,581,528,1019,1
534,590,568,497,534,504,521,655,829,525,514,567,590,584,528,1019,1
534,591,568,497,537,506,522,655,825,527,522,558,593,579,528,1019,1
534,591,568,498,571,503,523,657,831,535,522,570,569,571,528,1020,1
534,591,568,499,578,503,524,655,826,528,523,568,565,561,528,1020,1
535,591,568,499,578,502,523,658,830,527,517,566,569,564,528,1019,1
535,584,562,500,578,502,522,653,826,527,521,566,569,561,527,1019,1
534,587,564,500,549,502,521,659,829,530,520,567,576,566,528,1020,1
534,590,567,541,536,501,521,653,826,526,522,571,601,582,529,1020,1
534,590,568,540,533,504,521,659,827,536,521,615,542,553,530,1019,1
